Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,nr_steps_,linear_stddev,angular_stddev,lambda,final_inflation
HB,84,0.8252321374875846,-0.43534662851529765,0.6082165241241455,8.608162824639447,0.4654244444220996,1,0.9688090881563275,-0.17940231433860843,2.0,1.1378473232138515,800,32,0.13954347372055054,0.04492518678307533,0.606651782989502,0.3957903128136847
HB,85,0.9688090881563275,-0.17940231433860843,0.18421337008476257,8.09280353155986,0.5153592930795874,1,1.0887786873564695,-0.042590287426612264,2.0,0.9609816513071082,600,29,0.13796685636043549,0.11155137419700623,-0.031030893325805664,0.30705321896957927
HB,86,1.0887786873564695,-0.042590287426612264,0.5810625553131104,7.477763410929866,0.6150401206299936,1,1.2016894976366317,-0.11330582681498039,2.0,0.7920113568603231,600,28,0.15256927907466888,0.1482301503419876,0.2648582458496094,0.29439472703358827
HB,87,1.2016894976366317,-0.11330582681498039,0.5242608189582825,6.846524590571701,0.6312388203581643,1,1.2300384479050253,-0.14598296290766,2.0,0.662392570640216,600,29,0.14249514043331146,0.13912855088710785,0.6599476337432861,0.3260763089235118
HB,88,1.2300384479050253,-0.14598296290766,0.5886741876602173,6.257449716835312,0.5890748737363891,1,1.1842010927250242,-0.05287938843156106,2.0,0.5899943623581415,600,20,0.1593337208032608,0.1455300748348236,0.5279686450958252,0.3482534162464582
HB,89,1.1842010927250242,-0.05287938843156106,0.544602632522583,5.5440185621864195,0.7134311546488927,1,2.004331671377601,0.017632764667987258,2.0,0.412996053650699,500,17,0.15859009325504303,0.1453821063041687,0.19608569145202637,0.3
HB,90,2.004331671377601,0.017632764667987258,0.6624026298522949,4.497006246501301,1.0470123156851185,1,2.007908954264807,-0.2719451067918766,2.0,0.2890972375554893,500,11,0.14769147336483002,0.15880921483039856,0.31287288665771484,0.3
RL,91,1.786426669181246,-0.059247057974324,0.5732643604278564,13.871850591515294,0.7490031651408895,1,1.257318149793993,0.04260412555709415,1.9512429237365723,3.1286463737487793,384,22,0.14513884484767914,0.15726396441459656,-0.04051709175109863,0.5732643604278564
RL,92,1.257318149793993,0.04260412555709415,0.6150186061859131,13.243221826155892,0.6286287653594016,1,1.1289620388953587,-0.00565201553013479,1.9974173307418823,3.0794873237609863,305,18,0.15113642811775208,0.14804169535636902,0.6098213195800781,0.6150186061859131
RL,93,1.1289620388953587,-0.00565201553013479,0.6300519108772278,12.642182187296873,0.6010396388590191,1,1.0819025172102066,-0.6376679405920394,1.993368148803711,2.957935094833374,396,20,0.14598821103572845,0.15347376465797424,0.32132863998413086,0.6300519108772278
RL,94,1.0819025172102066,-0.6376679405920394,0.6397660970687866,12.078073322065729,0.5641088652311446,1,1.0433746508125958,-0.8770366963211383,2.274203300476074,3.055663585662842,435,19,0.135726660490036,0.15721875429153442,0.3382093906402588,0.6397660970687866
RL,95,1.0433746508125958,-0.8770366963211383,0.6221818327903748,11.690869098798233,0.3872042232674957,1,0.8885446768184436,0.012787661239921103,1.9870997667312622,2.749704360961914,429,17,0.11318860948085785,0.13636231422424316,0.6024570465087891,0.6221818327903748
RL,96,0.8885446768184436,0.012787661239921103,0.5952708721160889,11.425109752733293,0.26575934606493945,1,0.6818035080905881,0.4186506419079913,1.9760273694992065,3.198343276977539,498,18,0.05581177398562431,0.1480604112148285,1.936759352684021,0.5952708721160889
RL,97,0.6818035080905881,0.4186506419079913,0.5592164397239685,11.131722854719941,0.2933868980133525,1,0.6354348051335955,0.46977536689743216,1.8113518953323364,2.760103702545166,479,20,0.08118954300880432,0.15172649919986725,2.587923526763916,0.5592164397239685
RL,98,0.6354348051335955,0.46977536689743216,0.589855432510376,10.830567859032657,0.3011549956872841,1,0.5848444143732188,0.7462064049190917,1.6723791360855103,2.6147232055664062,340,20,0.1384623497724533,0.1488523632287979,4.427355766296387,0.589855432510376
RL,99,0.5848444143732188,0.7462064049190917,0.6050297021865845,10.40603671988897,0.4245311391436868,1,1.0168459007295887,0.6439981198286582,2.0965821743011475,2.646756172180176,379,19,0.163417249917984,0.16110944747924805,0.6110119819641113,0.6050297021865845
RL,100,1.0168459007295887,0.6439981198286582,0.6125146150588989,9.862624462994974,0.5434122568939959,1,0.9720059981706588,0.13944266033855818,1.77736496925354,1.443747639656067,738,20,0.14683213829994202,0.1460656076669693,0.8779048919677734,0.6125146150588989
RL,101,0.9720059981706588,0.13944266033855818,0.5898618698120117,9.349231234488425,0.5133932285065494,1,0.9988725054269239,0.026318984661761972,2.00119686126709,2.7712314128875732,442,22,0.12742015719413757,0.16301512718200684,4.328914642333984,0.5898618698120117
RL,102,0.9988725054269239,0.026318984661761972,0.6387518644332886,8.76328880764382,0.5859424268446052,1,1.2284367961421545,-0.8155550057502832,2.0217819213867188,3.348220109939575,399,21,0.15327391028404236,0.11719180643558502,0.25533366203308105,0.6387518644332886
RL,103,1.2284367961421545,-0.8155550057502832,0.5869609117507935,8.129117133377532,0.6341716742662875,1,1.169955850514365,-0.02692269060253477,1.9497599601745605,2.8077516555786133,397,20,0.1444413661956787,0.16089031100273132,0.6648862361907959,0.5869609117507935
RL,104,1.169955850514365,-0.02692269060253477,0.46444037556648254,7.511069852866675,0.618047280510857,1,1.1536465473053894,0.0027443972510552,1.9571555852890015,3.10744571685791,373,22,0.15174129605293274,0.10633427649736404,0.635566234588623,0.46444037556648254
RL,105,1.1536465473053894,0.0027443972510552,0.5661994218826294,6.859541495625023,0.6515283572416521,1,1.257842924264444,0.004201070678638053,2.125088691711426,2.8430867195129395,384,21,0.14522585272789001,0.13996097445487976,0.24973249435424805,0.5661994218826294
RL,106,1.257842924264444,0.004201070678638053,0.6079739332199097,6.18780575788285,0.6717357377421731,1,1.2671084891771447,-0.01331210335466251,2.0510313510894775,3.1471924781799316,428,18,0.14627212285995483,0.1515474021434784,0.2483513355255127,0.6079739332199097
RL,107,1.2671084891771447,-0.01331210335466251,0.6099295616149902,5.564555933359628,0.6232498245232216,1,1.1242628749545391,-0.0034154520281592833,1.9928478002548218,3.2010579109191895,399,19,0.1487819254398346,0.12890934944152832,0.9145909547805786,0.6099295616149902
RL,108,1.1242628749545391,-0.0034154520281592833,0.5778505802154541,4.647776407293601,0.9167795260660272,1,1.9393957102886275,0.03561798350929199,1.930404543876648,3.208627700805664,396,23,0.1533070206642151,0.15360072255134583,-0.19783258438110352,0.5778505802154541
HB,109,2.00021239357628,-0.046922560274055565,0.5860307216644287,13.740421845723322,0.6851723182596778,1,1.1752351778302836,-0.01020414410472938,2.0,0.27156357527007624,600,28,0.14420300722122192,0.15439146757125854,0.7058591842651367,0.7058592
HB,110,1.1752351778302836,-0.01020414410472938,0.5491877198219299,13.147597153676113,0.5928246920472091,1,1.0088220210672494,-0.039749898436558385,1.9600339311698827,0.3865656942621536,600,26,0.14876143634319305,0.14713837206363678,0.37638282775878906,0.39999999999999997
HB,111,1.0088220210672494,-0.039749898436558385,0.6150481700897217,12.622186747960562,0.5254104057155509,1,0.8368221921413349,-0.029992136237927097,1.741785407731601,0.5358671091269736,800,34,0.1582147628068924,0.14119388163089752,0.5217339992523193,0.39999999999999997
HB,112,0.8368221921413349,-0.029992136237927097,0.6368781328201294,12.220220352282963,0.40196639567759895,1,0.683273844596982,-0.02206758870124002,1.8171091625820242,0.7017974385500887,800,30,0.15979552268981934,0.159011572599411,0.6791183948516846,0.39999999999999997
HB,113,0.683273844596982,-0.02206758870124002,0.595289945602417,11.886689040655092,0.33353131162787086,1,0.6173693896668471,-0.0338143386957578,1.480242714386843,0.8443104511183233,800,38,0.14297857880592346,0.14607997238636017,0.7554523944854736,0.39999999999999997
HB,114,0.6173693896668471,-0.0338143386957578,0.561775803565979,11.64764467301659,0.23904436763850256,1,0.3853560847140639,-0.22253363562296108,1.3013588527433497,1.0368748818972007,800,36,0.15230005979537964,0.15048447251319885,0.5577960014343262,0.39999999999999997
HB,115,0.3853560847140639,-0.22253363562296108,0.6370415687561035,11.44350425328851,0.2041404197280805,1,0.4336239990220329,-0.3552897073911839,1.273676728536186,1.1523628177192273,800,35,0.13472402095794678,0.15358346700668335,0.6311266422271729,0.39999999999999997
HB,116,0.4336239990220329,-0.3552897073911839,0.10699592530727386,11.235682051132185,0.20782220215632385,1,0.4142652044941154,-0.0004998633223466777,0.9176836413593826,1.240947890605813,800,35,0.15885575115680695,0.16125619411468506,2.706453323364258,0.39999999999999997
HB,117,0.4142652044941154,-0.0004998633223466777,0.5975420475006104,11.060371687063405,0.1753103640687801,1,0.35953060902017603,-0.3110365247499555,0.9497105498023535,1.3248512798159986,800,33,0.055128976702690125,0.1390136331319809,0.8023028373718262,0.39999999999999997
HB,118,0.38266872467992213,-0.13781280655234482,0.5883245468139648,10.82886296554917,0.0985566476445463,1,0.29102115041657606,-0.058204881809155035,0.7594161496494358,1.4456214240328304,800,34,0.06254059076309204,0.16181576251983643,0.2140343189239502,0.34421029567718503
HB,119,0.3243113336755269,0.24807613172895188,0.09442055225372314,10.619575354782125,0.11313196986868412,1,0.30142867898444137,0.3456269711851594,0.873858729635812,1.5169758527531627,800,38,0.13597796857357025,0.15944047272205353,0.33112001419067383,0.35199904913902275
HB,120,0.27797237754299636,0.5487708971424425,0.6254924535751343,10.38755543676199,0.09887679456044651,1,0.1649666604860115,0.07588730326121389,0.7677783991418309,1.6194992379426059,800,34,0.15479569137096405,0.14544980227947235,2.128546714782715,0.37647953407812107
HB,121,0.108099690877626,0.7764515276565815,0.6143378019332886,10.234672471198492,0.0889778779869328,1,0.2514066707327091,0.8900401501353182,0.6358789070280405,1.6827240448530578,800,31,0.1402779221534729,0.14943520724773407,3.9196438789367676,0.38847497169827927
HB,122,0.32014171751822046,-0.005867706816112871,0.5860601663589478,9.933071469712596,0.17427276390007407,1,0.40173497001251374,-0.013639820388089422,0.6657052209812883,1.594201113067891,800,32,0.1596943587064743,0.15706300735473633,0.5469534397125244,0.39435273613215677
HB,123,0.40173497001251374,-0.013639820388089422,0.6341863870620728,9.763211286383694,0.16986018332890218,1,0.3807550061173688,-0.2012175419876224,0.7122088554988059,1.563638776700576,800,38,0.16245658695697784,0.1690773367881775,0.699310302734375,0.39604691529250974
HB,124,0.3807550061173688,-0.2012175419876224,0.6412090063095093,9.598759709332011,0.16445157705168256,1,0.34076025057606907,-0.015025449370755903,0.8629448308863714,1.5582430434599754,800,35,0.14635443687438965,0.14923155307769775,5.178471565246582,0.3972328407047568
HB,125,0.34076025057606907,-0.015025449370755903,0.10686618089675903,9.413082111126247,0.18567759820576413,1,0.43375613576432265,-0.04001573697603487,1.5606274140868446,1.5172676761162538,800,31,0.06744371354579926,0.03341387212276459,4.896291732788086,0.3980629884933297
HB,126,0.43375613576432265,-0.04001573697603487,0.14176297187805176,9.098419400110052,0.3146627110161955,1,0.7620463342071743,-0.25809217968443804,1.945402324599758,1.357268839598508,800,37,0.11942162364721298,0.03546633571386337,3.411389112472534,0.3986440919453308
HB,127,0.7620463342071743,-0.25809217968443804,0.36854708194732666,8.708501888526085,0.3899175115839668,1,0.9640040198405767,-0.31793951697099004,1.9492714567527845,1.1644865797827249,800,30,0.13566769659519196,0.02795160934329033,-0.23376893997192383,0.30905086436173157
HB,128,0.9640040198405767,-0.31793951697099004,0.6417060494422913,8.172962583818634,0.5355393047074504,1,1.1287573637482333,-0.33518734292456015,1.9689927450561306,0.9636376603486141,600,27,0.15165551006793976,0.10238733887672424,0.23873138427734375,0.2879550203364152
HB,129,1.1287573637482333,-0.33518734292456015,0.546087384223938,7.582114647465889,0.5908479363527457,1,1.2118234212095957,-0.1526497843572864,2.0,0.7898169937601915,600,21,0.13344955444335938,0.1254992038011551,1.1449313163757324,0.3215685142354906
HB,130,1.2118234212095957,-0.1526497843572864,0.5707703232765198,6.996880378399692,0.5852342690661967,1,1.124611809856975,-0.007726032864821278,2.0,0.7030271716893439,600,22,0.152381032705307,0.1492089033126831,0.29816436767578125,0.3145472702675778
HB,131,1.124611809856975,-0.007726032864821278,0.5581592321395874,6.368669768939782,0.6282106094599103,1,1.2799094856526132,-0.028633517070169284,2.0,0.5801552259214955,600,24,0.15117987990379333,0.1348111927509308,0.24762606620788574,0.29447090904967016
HB,132,1.2799094856526132,-0.028633517070169284,0.5752871632575989,5.7426203724595855,0.6260493964801963,1,1.260519144662876,-0.04003800583701807,2.0,0.5019010002798964,600,22,0.14593152701854706,0.1396559327840805,0.7339696884155273,0.3
HB,133,1.260519144662876,-0.04003800583701807,0.6158450245857239,4.7221404828541615,1.020479889605424,1,2.0086672504110683,-0.34340980430467516,2.0,0.35133070019592744,500,15,0.1518026888370514,0.15985339879989624,-0.1450028419494629,0.3
RL,134,1.676854210501575,-0.004518751537742374,0.5870828032493591,13.961618534491606,0.6599173191647392,1,1.2698585699390785,-0.00835889545782745,2.098301649093628,3.005948066711426,367,23,0.1475127637386322,0.14587001502513885,0.35637736320495605,0.5870828032493591
RL,135,1.2698585699390785,-0.00835889545782745,0.5176270604133606,13.343217205535918,0.618401328955688,1,1.1207346080879481,0.00326473146463065,2.2141027450561523,3.204439163208008,408,20,0.15430043637752533,0.15260368585586548,1.0959086418151855,0.5176270604133606
RL,136,1.1207346080879481,0.00326473146463065,0.6770762205123901,12.732066945820089,0.6111502597158296,1,1.1582646419311575,-0.5670099257753126,2.0681357383728027,3.145794153213501,378,20,0.15245342254638672,0.14926666021347046,0.37843942642211914,0.6770762205123901
RL,137,1.1582646419311575,-0.5670099257753126,0.594468355178833,12.16096276774575,0.5711041780743393,1,1.080214672690481,-0.6109392005728341,2.116702079772949,3.110720634460449,413,17,0.14306926727294922,0.1352182775735855,0.4354581832885742,0.594468355178833
RL,138,1.080214672690481,-0.6109392005728341,0.6375522613525391,11.769236373516643,0.3917263942291065,1,0.6984007482205329,-1.3708608568870462,1.6184128522872925,3.3684725761413574,430,18,0.14745227992534637,0.15559694170951843,1.286769986152649,0.6375522613525391
RL,139,0.5904766309038121,-2.447086075942512,0.6094657182693481,11.762667958662604,0.0137898985096232,0,-0.17105963194366935,-2.5731345022638212,-0.459730863571167,3.151744842529297,565,18,0.10081393271684647,0.04476110637187958,2.16884183883667,0.6094657182693481
RL,140,0.659049186415856,-2.329457396126578,0.5825782418251038,11.33021106741603,0.2995154133558753,1,0.5681741460581294,-1.878472838272416,2.047288417816162,3.323887348175049,387,21,0.11703430116176605,0.13909733295440674,1.585866928100586,0.5825782418251038
RL,141,-0.056505785188893536,-2.8289848027952162,0.32661178708076477,11.46901168037586,-0.23394295032671586,-1,0.7325754593646606,-0.019231705817063884,2.3429830074310303,0.5274330377578735,415,19,0.057660799473524094,0.1016274094581604,5.095846652984619,0.32661178708076477
RL,142,0.925373224021203,-0.2670661914396637,0.44165411591529846,12.662612566937836,-0.3530565744719798,-1,0.8725338943213176,-0.7253598355739649,1.8295111656188965,2.6045968532562256,375,20,0.1590816229581833,0.14248420298099518,1.6003419160842896,0.44165411591529846
RL,143,0.6645073646084699,-3.353055736149687,0.6911720633506775,12.467822575880392,0.1371263726829106,1,0.5138191850244096,-3.625842412513735,1.9654231071472168,3.1919174194335938,400,18,0.15207728743553162,0.14152248203754425,0.5256297588348389,0.6911720633506775
RL,144,0.6341141668643198,-3.4905422859766864,0.5379799604415894,12.406593455640852,0.1564435367969974,1,0.6385161224890087,-3.7972185673141006,2.0366322994232178,3.121084213256836,368,18,0.14605849981307983,0.15752506256103516,0.7342112064361572,0.5379799604415894
RL,145,0.549507533769555,-5.680424576727978,0.10985434055328369,12.545335152721897,-0.004865695228668088,0,0.8476537624385823,-2.3498377612341086,2.0250539779663086,1.9061423540115356,510,17,0.12394290417432785,0.15108203887939453,3.7880773544311523,0.10985434055328369
RL,146,0.8480646175944601,-5.056924353895449,0.606671154499054,12.616980531354104,0.10568155616006614,1,0.5394133133055152,-2.2790762614618414,2.080012321472168,2.5591819286346436,407,22,0.149213969707489,0.148517444729805,0.3130989074707031,0.606671154499054
RL,147,0.9212472004747239,-4.2080246642545625,0.6492997407913208,12.686128524642374,0.3343115958729186,1,0.6032362174217204,-5.511600492339545,1.7637393474578857,3.2837109565734863,392,21,0.15746934711933136,0.16707445681095123,0.6588237285614014,0.6492997407913208
RL,148,1.0793412472146005,-2.1410371966945116,0.5798866748809814,12.195866697904256,0.4606027604961689,1,0.7735613496145716,-3.024581059024657,2.1202352046966553,3.4872708320617676,407,20,0.15908831357955933,0.1428993195295334,0.7013444900512695,0.5798866748809814
RL,149,0.47120952553801654,-2.061361432837606,0.4119611382484436,12.779394045405267,-0.2023177723047649,-1,0.7358503920980233,-2.1603160779032438,2.0648202896118164,2.911923885345459,415,18,0.15130235254764557,0.13895615935325623,1.3765493631362915,0.4119611382484436
RL,150,0.7358503920980233,-2.1603160779032438,0.5394165515899658,12.562222956238726,0.21717108916654126,1,0.9757502324144214,-5.031927623869107,2.0205118656158447,3.168612480163574,379,22,0.14669445157051086,0.1502462923526764,0.16365361213684082,0.5394165515899658
RL,0,1.1236389153287356e-06,-0.004999739612874074,0.6320068836212158,14.615042074051985,0.38499929394087573,1,0.8625402767940329,0.16249462199839312,1.654871940612793,3.1059865951538086,407,19,0.1511438637971878,0.14473113417625427,0.6307847499847412,0.6320068836212158
RL,1,0.8625402767940329,0.16249462199839312,0.5807738900184631,13.97938414938073,0.6356579246712553,1,1.0720194310024622,-0.004848662136247376,2.2590434551239014,3.3750507831573486,411,21,0.1474793255329132,0.14391624927520752,0.8484562635421753,0.5807738900184631
RL,2,1.0720194310024622,-0.004848662136247376,0.5210784673690796,13.370854085063678,0.6085300643170513,1,1.1270519372930665,-0.0612805163739151,2.31113862991333,3.326883316040039,361,19,0.15386685729026794,0.15081721544265747,0.3562910556793213,0.5210784673690796
RL,3,1.1270519372930665,-0.0612805163739151,0.6042742729187012,12.826007967892394,0.544846117171284,1,0.9718529741716548,-0.7088916900559106,1.9603900909423828,3.051239013671875,431,24,0.14018607139587402,0.13221007585525513,0.48829197883605957,0.6042742729187012
RL,4,0.9718529741716548,-0.7088916900559106,0.5632104873657227,12.40124536788221,0.42476260001018495,1,0.8212092242336234,-0.6376034992586073,1.5607318878173828,3.1225509643554688,379,19,0.14128567278385162,0.15445300936698914,0.8680593967437744,0.5632104873657227
RL,5,0.8212092242336234,-0.6376034992586073,0.5661132335662842,12.069720835175822,0.3315245327063874,1,0.7572212840812556,-0.6802740748003023,1.8703479766845703,3.357140064239502,359,19,0.11544720083475113,0.13493648171424866,1.0731565952301025,0.5661132335662842
RL,6,0.7572212840812556,-0.6802740748003023,0.5951353311538696,11.87031787211524,0.19940296306058158,1,0.6475508603152328,0.40578395482657587,2.1870856285095215,3.6336307525634766,438,18,0.0568544827401638,0.13334009051322937,1.1131901741027832,0.5951353311538696
RL,7,0.6475508603152328,0.40578395482657587,0.597879946231842,11.611778589247585,0.2585392828676554,1,0.6263517808937913,1.2326091911985186,1.8603713512420654,2.8079168796539307,474,20,0.1172211542725563,0.1259821355342865,0.47104668617248535,0.597879946231842
RL,8,0.6263517808937913,1.2326091911985186,0.5934852957725525,11.33848429489211,0.27329429435547503,1,0.4923655389477099,0.253916816583142,1.7180280685424805,1.7932411432266235,707,20,0.14726951718330383,0.16347262263298035,4.839838027954102,0.5934852957725525
RL,9,0.4923655389477099,0.253916816583142,0.6099843978881836,11.03067682470154,0.30780747019056953,1,0.5997563040920463,-0.1681950773320021,2.0558762550354004,3.260310173034668,798,22,0.052800312638282776,0.1464889645576477,4.134591102600098,0.6099843978881836
RL,10,0.5997563040920463,-0.1681950773320021,0.6313779354095459,10.651472337539715,0.3792044871618252,1,0.7759086222350052,0.03132882656345987,1.9693232774734497,0.6886672973632812,474,19,0.1387757658958435,0.14741240441799164,4.133535861968994,0.6313779354095459
RL,11,0.7759086222350052,0.03132882656345987,0.6019579172134399,10.121735926886762,0.5297364106529532,1,1.165098781987839,0.3126544327470587,1.9632929563522339,2.0839412212371826,825,21,0.14001202583312988,0.14251349866390228,0.3318297863006592,0.6019579172134399
RL,12,1.165098781987839,0.3126544327470587,0.5544730424880981,9.5435393979184,0.5781965289683626,1,1.0890296224364064,0.01045572695005497,2.1071176528930664,3.311114549636841,413,21,0.11819428950548172,0.14874577522277832,5.029971122741699,0.5544730424880981
RL,13,1.0890296224364064,0.01045572695005497,0.555203378200531,8.895151663846613,0.6483877340717861,1,1.2816013218409386,-0.25766668674436277,1.9621918201446533,3.3545994758605957,361,20,0.15028925240039825,0.1496797651052475,0.403670072555542,0.555203378200531
RL,14,1.2816013218409386,-0.25766668674436277,0.5200505256652832,8.31613047646433,0.579021187382283,1,1.0490161533198294,-0.10857687547855042,1.8250588178634644,3.0410733222961426,432,20,0.14632098376750946,0.1343080848455429,0.8219451904296875,0.5200505256652832
RL,15,1.0490161533198294,-0.10857687547855042,0.6112433075904846,7.688980572467791,0.6271499039965391,1,1.2191072719205696,0.008076817792187583,2.1094560623168945,3.3030154705047607,428,21,0.14693570137023926,0.1269313544034958,-0.11647748947143555,0.6112433075904846
RL,16,1.2191072719205696,0.008076817792187583,0.5845935344696045,7.070185900162721,0.6187946723050706,1,1.144536527325933,0.0004615161000533615,1.8802118301391602,3.482194185256958,377,22,0.15994562208652496,0.15104860067367554,0.14757037162780762,0.5845935344696045
RL,17,1.144536527325933,0.0004615161000533615,0.5529765486717224,6.522437706717899,0.5477481934448214,1,1.048561670456192,0.0012828870421038576,1.9470990896224976,3.3137216567993164,402,19,0.1448843777179718,0.13700924813747406,1.1959148645401,0.5529765486717224
RL,18,1.048561670456192,0.0012828870421038576,0.6004838347434998,5.875260126961925,0.647177579755974,1,1.2704083854881076,0.1149209507088974,2.157958507537842,3.2739384174346924,404,20,0.14677773416042328,0.1340978443622589,0.18539977073669434,0.6004838347434998
RL,19,1.2704083854881076,0.1149209507088974,0.5881341695785522,5.150390964023132,0.7248691629387931,1,1.9837829942667677,-0.05494726321925861,2.055581569671631,3.1229019165039062,380,17,0.15484870970249176,0.14470693469047546,0.8528631925582886,0.5881341695785522
RL,20,1.9837829942667677,-0.05494726321925861,0.6323655247688293,4.110247511358454,1.0401434526646787,1,2.0131860157021153,0.11483096645446264,2.0058274269104004,3.0286240577697754,434,18,0.15750831365585327,0.16543814539909363,0.8496309518814087,0.6323655247688293
HB,21,1.912256698684132,0.0006834303793867638,0.5561215877532959,13.901185061471832,0.7134096376686561,1,1.1915192604801172,0.012441038280638594,2.0,0.12339229580795308,600,23,0.15058568120002747,0.13376612961292267,0.608292818069458,0.6082928
HB,22,1.1915192604801172,0.012441038280638594,0.5807203054428101,13.290989258342636,0.6101958031291961,1,1.1492725978692528,-0.013290051795223317,1.9672025525722823,0.22666556791786602,600,27,0.1442468762397766,0.14821791648864746,0.5775918960571289,0.39999999999999997
